"Year","Question","Area","Area_abbr","Demographics_Type","Demographics_Value","Percent","Low_Confidence_Interval","High_Confidence_Interval","Confidence_Interval_Formatted","Data_Label","Percentile_Range"
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Puerto Rico","PR","Total","Total","9.8","8.7","11","9.8 (8.7-11)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Rhode Island","RI","Total","Total","10.1","8.9","11.2","10.1 (8.9-11.2)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","South Carolina","SC","Total","Total","9.5","8.7","10.3","9.5 (8.7-10.3)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","South Dakota","SD","Total","Total","6.3","5","7.7","6.3 (5-7.7)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Tennessee","TN","Total","Total","12.5","11.3","13.7","12.5 (11.3-13.7)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Texas","TX","Total","Total","9.7","8.9","10.6","9.7 (8.9-10.6)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","U.S. Virgin Islands","VI","Total","Total","12.4","5.8","19.1","12.4 (5.8-19.1)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Utah","UT","Total","Total","8.8","8.1","9.5","8.8 (8.1-9.5)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Vermont","VT","Total","Total","8.9","8","9.9","8.9 (8-9.9)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Virginia","VA","Total","Total","9.2","8.4","10.1","9.2 (8.4-10.1)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Washington","WA","Total","Total","10.1","9.6","10.7","10.1 (9.6-10.7)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","West Virginia","WV","Total","Total","13.7","12.6","14.9","13.7 (12.6-14.9)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Wisconsin","WI","Total","Total","10.0","9.2","10.8","10.0 (9.2-10.8)",,
"2022","During the past 30 days, how many days did poor physical or mental health keep you from doing your usual activities, such as self-care, work, or recreation?","Wyoming","WY","Total","Total","8.1","7","9.1","8.1 (7-9.1)",,
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Alabama","AL","Total","Total","24.8","23.2","26.4","24.8 (23.2-26.4)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Alaska","AK","Total","Total","21.9","20.2","23.6","21.9 (20.2-23.6)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Arizona","AZ","Total","Total","19.2","17.7","20.6","19.2 (17.7-20.6)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Arkansas","AR","Total","Total","25.2","23.7","26.6","25.2 (23.7-26.6)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","California","CA","Total","Total","17.8","16.7","19.0","17.8 (16.7-19.0)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Colorado","CO","Total","Total","23.0","22.1","24.0","23.0 (22.1-24.0)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Connecticut","CT","Total","Total","18.4","17.2","19.7","18.4 (17.2-19.7)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Delaware","DE","Total","Total","21.4","19.5","23.2","21.4 (19.5-23.2)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","District of Columbia","DC","Total","Total","22.4","20.6","24.3","22.4 (20.6-24.3)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Florida","FL","Total","Total","17.9","16.6","19.3","17.9 (16.6-19.3)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Georgia","GA","Total","Total","18.4","17.1","19.8","18.4 (17.1-19.8)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Guam","GU","Total","Total","15.7","8.6","22.7","15.7 (8.6-22.7)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Hawaii","HI","Total","Total","14.4","13.2","15.6","14.4 (13.2-15.6)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Idaho","ID","Total","Total","21.4","19.7","23.1","21.4 (19.7-23.1)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Illinois","IL","Total","Total","20.8","19.9","21.8","20.8 (19.9-21.8)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Indiana","IN","Total","Total","24.5","23.6","25.5","24.5 (23.6-25.5)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Iowa","IA","Total","Total","19.8","18.7","20.9","19.8 (18.7-20.9)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Kansas","KS","Total","Total","21.3","20.3","22.4","21.3 (20.3-22.4)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Kentucky","KY","Total","Total","28.3","26.8","29.8","28.3 (26.8-29.8)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Louisiana","LA","Total","Total","26.6","25.0","28.2","26.6 (25.0-28.2)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Maine","ME","Total","Total","26.7","25.5","27.8","26.7 (25.5-27.8)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Maryland","MD","Total","Total","18.9","18.0","19.9","18.9 (18.0-19.9)","13.3% - 19.2%","0-25th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Massachusetts","MA","Total","Total","21.1","20.0","22.1","21.1 (20.0-22.1)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Michigan","MI","Total","Total","26.7","25.5","27.9","26.7 (25.5-27.9)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Minnesota","MN","Total","Total","24.2","23.4","25.1","24.2 (23.4-25.1)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Mississippi","MS","Total","Total","19.7","17.9","21.5","19.7 (17.9-21.5)","19.7% - 21.7%","26-50th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Missouri","MO","Total","Total","23.0","21.6","24.3","23.0 (21.6-24.3)","21.9% - 24.6%","51-75th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Montana","MT","Total","Total","24.7","23.3","26.0","24.7 (23.3-26.0)","24.7% - 30.2%","76-100th percentile"
"2024","Have you ever been told you have a depressive disorder (including depression, major depression, dysthymia, or minor depression)?","Nebraska","NE","Total","Total","18.8","17.8","19.8","18.8 (17.8-19.8)","13.3% - 19.2%","0-25th percentile"
